NACA 63A610
1.000000  -0.000000
0.999000  0.000780
0.995000  0.002078
0.990000  0.003390
0.985000  0.004583
0.980000  0.005743
0.975000  0.006886
0.970000  0.008029
0.960000  0.010341
0.950000  0.012717
0.940000  0.015167
0.920000  0.020201
0.900000  0.025289
0.880000  0.030287
0.860000  0.034899
0.840000  0.039765
0.820000  0.044412
0.800000  0.048764
0.780000  0.052683
0.760000  0.056336
0.740000  0.059776
0.720000  0.063019
0.700000  0.066074
0.680000  0.068941
0.660000  0.071616
0.640000  0.074100
0.620000  0.076395
0.600000  0.078493
0.580000  0.080398
0.560000  0.082106
0.540000  0.083614
0.520000  0.084912
0.500000  0.086002
0.480000  0.086876
0.460000  0.087522
0.440000  0.087940
0.420000  0.088118
0.400000  0.088045
0.380000  0.087715
0.360000  0.087121
0.340000  0.086267
0.320000  0.085142
0.300000  0.083743
0.280000  0.082046
0.260000  0.080060
0.240000  0.077783
0.220000  0.075218
0.200000  0.072332
0.180000  0.069105
0.160000  0.065508
0.140000  0.061497
0.120000  0.057024
0.100000  0.052018
0.090000  0.049279
0.080000  0.046359
0.070000  0.043230
0.060000  0.039860
0.055000  0.038070
0.050000  0.036201
0.045000  0.034243
0.040000  0.032187
0.035000  0.030016
0.030000  0.027707
0.025000  0.025230
0.020000  0.022539
0.018000  0.021388
0.016000  0.020184
0.015000  0.019560
0.014000  0.018920
0.013000  0.018261
0.012000  0.017582
0.011000  0.016882
0.010000  0.016157
0.009000  0.015402
0.008000  0.014615
0.007000  0.013792
0.006000  0.012922
0.005000  0.011999
0.004500  0.011514
0.004000  0.011009
0.003500  0.010480
0.003000  0.009922
0.002500  0.009325
0.002000  0.008679
0.001800  0.008404
0.001600  0.008119
0.001400  0.007819
0.001200  0.007506
0.001000  0.007176
0.000800  0.006824
0.000600  0.006446
0.000500  0.006246
0.000400  0.006037
0.000300  0.005818
0.000200  0.005584
0.000100  0.005337
0.000050  0.005207
0.000000  0.000000
0.000050  -0.000086
0.000100  -0.000171
0.000200  -0.000333
0.000300  -0.000492
0.000400  -0.000652
0.000500  -0.000816
0.000600  -0.000982
0.000800  -0.001301
0.001000  -0.001596
0.001200  -0.001875
0.001400  -0.002136
0.001600  -0.002381
0.001800  -0.002612
0.002000  -0.002830
0.002500  -0.003328
0.003000  -0.003768
0.003500  -0.004162
0.004000  -0.004519
0.004500  -0.004845
0.005000  -0.005144
0.006000  -0.005674
0.007000  -0.006133
0.008000  -0.006533
0.009000  -0.006889
0.010000  -0.007214
0.011000  -0.007514
0.012000  -0.007794
0.013000  -0.008055
0.014000  -0.008298
0.015000  -0.008529
0.016000  -0.008748
0.018000  -0.009149
0.020000  -0.009514
0.025000  -0.010299
0.030000  -0.010951
0.035000  -0.011505
0.040000  -0.011986
0.045000  -0.012409
0.050000  -0.012784
0.055000  -0.013123
0.060000  -0.013428
0.070000  -0.013956
0.080000  -0.014392
0.090000  -0.014753
0.100000  -0.015050
0.120000  -0.015499
0.140000  -0.015793
0.160000  -0.015964
0.180000  -0.016027
0.200000  -0.015993
0.220000  -0.015879
0.240000  -0.015682
0.260000  -0.015424
0.280000  -0.015095
0.300000  -0.014690
0.320000  -0.014185
0.340000  -0.013598
0.360000  -0.012929
0.380000  -0.012184
0.400000  -0.011357
0.420000  -0.010452
0.440000  -0.009475
0.460000  -0.008436
0.480000  -0.007349
0.500000  -0.006217
0.520000  -0.005052
0.540000  -0.003868
0.560000  -0.002666
0.580000  -0.001462
0.600000  -0.000265
0.620000  0.000912
0.640000  0.002064
0.660000  0.003170
0.680000  0.004217
0.700000  0.005190
0.720000  0.006057
0.740000  0.006791
0.760000  0.007356
0.780000  0.007703
0.800000  0.007756
0.820000  0.007388
0.840000  0.006739
0.860000  0.005960
0.880000  0.005382
0.900000  0.004451
0.920000  0.003591
0.940000  0.002667
0.950000  0.002137
0.960000  0.001537
0.970000  0.000882
0.975000  0.000543
0.980000  0.000208
0.985000  -0.000113
0.990000  -0.000387
0.995000  -0.000573
0.999000  -0.000409
1.000000  0.000000
