NACA 63A611
1.000000  -0.000000
0.999000  0.000848
0.995000  0.002216
0.990000  0.003587
0.985000  0.004826
0.980000  0.006027
0.975000  0.007210
0.970000  0.008391
0.960000  0.010782
0.950000  0.013240
0.940000  0.015780
0.920000  0.021010
0.900000  0.026306
0.880000  0.031506
0.860000  0.036318
0.840000  0.041380
0.820000  0.046220
0.800000  0.050760
0.780000  0.054867
0.760000  0.058709
0.740000  0.062341
0.720000  0.065776
0.700000  0.069024
0.680000  0.072078
0.660000  0.074938
0.640000  0.077604
0.620000  0.080070
0.600000  0.082334
0.580000  0.084398
0.560000  0.086256
0.540000  0.087904
0.520000  0.089333
0.500000  0.090543
0.480000  0.091524
0.460000  0.092267
0.440000  0.092767
0.420000  0.093013
0.400000  0.092995
0.380000  0.092702
0.360000  0.092127
0.340000  0.091273
0.320000  0.090132
0.300000  0.088701
0.280000  0.086951
0.260000  0.084892
0.240000  0.082522
0.220000  0.079846
0.200000  0.076830
0.180000  0.073453
0.160000  0.069682
0.140000  0.065472
0.120000  0.060771
0.100000  0.055502
0.090000  0.052616
0.080000  0.049539
0.070000  0.046238
0.060000  0.042679
0.055000  0.040788
0.050000  0.038811
0.045000  0.036741
0.040000  0.034563
0.035000  0.032265
0.030000  0.029817
0.025000  0.027190
0.020000  0.024332
0.018000  0.023109
0.016000  0.021830
0.015000  0.021167
0.014000  0.020485
0.013000  0.019785
0.012000  0.019063
0.011000  0.018318
0.010000  0.017546
0.009000  0.016742
0.008000  0.015905
0.007000  0.015028
0.006000  0.014103
0.005000  0.013122
0.004500  0.012606
0.004000  0.012072
0.003500  0.011512
0.003000  0.010922
0.002500  0.010294
0.002000  0.009616
0.001800  0.009327
0.001600  0.009026
0.001400  0.008713
0.001200  0.008385
0.001000  0.008041
0.000800  0.007675
0.000600  0.007284
0.000500  0.007077
0.000400  0.006861
0.000300  0.006635
0.000200  0.006396
0.000100  0.006144
0.000050  0.006011
0.000000  0.000000
0.000050  -0.000087
0.000100  -0.000171
0.000200  -0.000335
0.000300  -0.000497
0.000400  -0.000659
0.000500  -0.000825
0.000600  -0.000996
0.000800  -0.001331
0.001000  -0.001646
0.001200  -0.001945
0.001400  -0.002227
0.001600  -0.002494
0.001800  -0.002747
0.002000  -0.002987
0.002500  -0.003539
0.003000  -0.004032
0.003500  -0.004476
0.004000  -0.004882
0.004500  -0.005253
0.005000  -0.005594
0.006000  -0.006204
0.007000  -0.006737
0.008000  -0.007206
0.009000  -0.007625
0.010000  -0.008009
0.011000  -0.008365
0.012000  -0.008700
0.013000  -0.009014
0.014000  -0.009308
0.015000  -0.009588
0.016000  -0.009854
0.018000  -0.010346
0.020000  -0.010797
0.025000  -0.011778
0.030000  -0.012606
0.035000  -0.013321
0.040000  -0.013950
0.045000  -0.014511
0.050000  -0.015015
0.055000  -0.015476
0.060000  -0.015897
0.070000  -0.016640
0.080000  -0.017272
0.090000  -0.017813
0.100000  -0.018277
0.120000  -0.019024
0.140000  -0.019578
0.160000  -0.019977
0.180000  -0.020239
0.200000  -0.020379
0.220000  -0.020415
0.240000  -0.020346
0.260000  -0.020197
0.280000  -0.019957
0.300000  -0.019620
0.320000  -0.019160
0.340000  -0.018597
0.360000  -0.017935
0.380000  -0.017178
0.400000  -0.016318
0.420000  -0.015360
0.440000  -0.014315
0.460000  -0.013193
0.480000  -0.012006
0.500000  -0.010762
0.520000  -0.009472
0.540000  -0.008150
0.560000  -0.006802
0.580000  -0.005440
0.600000  -0.004077
0.620000  -0.002727
0.640000  -0.001398
0.660000  -0.000102
0.680000  0.001137
0.700000  0.002302
0.720000  0.003368
0.740000  0.004299
0.760000  0.005059
0.780000  0.005599
0.800000  0.005847
0.820000  0.005674
0.840000  0.005213
0.860000  0.004625
0.880000  0.004235
0.900000  0.003497
0.920000  0.002832
0.940000  0.002088
0.950000  0.001640
0.960000  0.001118
0.970000  0.000537
0.975000  0.000234
0.980000  -0.000062
0.985000  -0.000343
0.990000  -0.000572
0.995000  -0.000703
0.999000  -0.000462
1.000000  0.000000
